 473	0x0000452e	InbvDisplayString
 474	0x000044cf	InbvEnableBootDriver
 475	0x000d870c	InbvEnableDisplayString
 476	0x000d885c	InbvInstallDisplayStringFilter
 477	0x000d872e	InbvIsBootDriverInstalled
 478	0x00008b89	InbvNotifyDisplayOwnershipLost
 479	0x000d873e	InbvResetDisplay
 480	0x000d8904	InbvSetScrollRegion
 481	0x000d8819	InbvSetTextColor
 482	0x000d87a4	InbvSolidColorFill
 483	0x00169d40	InitSafeBootMode
 484	0x000aa322	IoAcquireCancelSpinLock
 485	0x0007b21c	IoAcquireRemoveLockEx
 486	0x000157d4	IoAcquireVpbSpinLock
 487	0x0016aa34	IoAdapterObjectType
 488	0x000d99a7	IoAdjustStackSizeForRedirection
 489	0x000d8cc5	IoAllocateAdapterChannel
 490	0x00013497	IoAllocateController
 491	0x0000b8b6	IoAllocateDriverObjectExtension
 492	0x00013983	IoAllocateErrorLogEntry
 493	0x000944d5	IoAllocateIrp
 494	0x000954f5	IoAllocateMdl
 495	0x0025b0e1	IoAllocateMiniCompletionPacket
 496	0x000d9615	IoAllocateSfioStreamIdentifier
 497	0x0009bab6	IoAllocateWorkItem
 498	0x00020dcb	IoApplyPriorityInfoThread
 499	0x002bbc07	IoAssignResources
 500	0x002b5c4c	IoAttachDevice
 501	0x000d8d97	IoAttachDeviceByPointer
 502	0x00011eca	IoAttachDeviceToDeviceStack
 503	0x0000d66f	IoAttachDeviceToDeviceStackSafe
 504	0x000284e0	IoBuildAsynchronousFsdRequest
 505	0x002457ec	IoBuildDeviceIoControlRequest
 506	0x00099c38	IoBuildPartialMdl
 507	0x001d710e	IoBuildSynchronousFsdRequest
 508	0x00016ca1	IoCallDriver
 509	0x002b6386	IoCancelFileOpen
 510	0x00024c12	IoCancelIrp
 511	0x002b5d29	IoCheckDesiredAccess
 512	0x00211558	IoCheckEaBufferValidity
 513	0x002b5d65	IoCheckFunctionAccess
 514	0x002b5ec9	IoCheckQuerySetFileInformation
 515	0x002b5f13	IoCheckQuerySetVolumeInformation
 516	0x002b5f5b	IoCheckQuotaBufferValidity
